source_path,exists,row_count,candidate_columns,source_role,usable_for_fork_exposure,source_gap_reason
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_30_1\ch6_5_single_activity_surface_profile_30_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_33_1\ch6_5_single_activity_surface_profile_33_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_35_1\ch6_5_single_activity_surface_profile_35_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_36_1\ch6_5_single_activity_surface_profile_36_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_37_1\ch6_5_single_activity_surface_profile_37_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_38_1\ch6_5_single_activity_surface_profile_38_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_3_1\ch6_5_single_activity_surface_profile_3_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_40_1\ch6_5_single_activity_surface_profile_40_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_41_1\ch6_5_single_activity_surface_profile_41_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_42_1\ch6_5_single_activity_surface_profile_42_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_43_1\ch6_5_single_activity_surface_profile_43_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_44_1\ch6_5_single_activity_surface_profile_44_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_45_1\ch6_5_single_activity_surface_profile_45_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_46_1\ch6_5_single_activity_surface_profile_46_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_48_1\ch6_5_single_activity_surface_profile_48_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_8_1\ch6_5_single_activity_surface_profile_8_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\activity_9_1\ch6_5_single_activity_surface_profile_9_1_v2_1.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_1\ib3_actual_route_candidate_column_inventory.csv,True,2392,path|status|score|has_activity|has_time|has_latlon|has_route_distance|has_movement|has_wrong_off|has_artifact|has_hr|has_speed|columns_n|columns|error,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\report_figures\ch6_single_activity_surface_profiles_v2_2\activity_8_1\ch6_5_single_activity_surface_profile_8_1_v2_2.csv,True,4188,route_distance_m|dist_m|lat|lon|osm_highway|osm_surface|surface_class|route_semantic_class|osm_is_steps|slope_pct|slope_window_nlsc|near_shelter|dist_shelter_m|near_guidepost|dist_guidepost_m|near_peak|dist_peak_m|near_trailhead|dist_trailhead_m|near_waterway|dist_waterway_m|near_bench|dist_bench_m|near_picnic_table|dist_picnic_table_m|source_route_distance_m|surface_type|surface_label|slope_pct_raw|slope_pct_plot|slope_source|slope_method|surface_method|activity_id_short_x|behavior_window_start_m|activity_id_short_y|behavior_window_end_m|source_window_row_count|point_count|route_phase|speed_mps_median|speed_mps_p25|speed_mps_p75|low_speed_ratio_mean|low_speed_ratio_median|stopped_ratio_mean|stopped_ratio_median|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|route_load_context_band|calibrated_slope_pct_median_behavior|ib2_terrain_evidence_median|ib2_effort_evidence_median|ib2_exposure_evidence_median|near_steps_ratio|near_guidepost_ratio|near_shelter_ratio|near_waterway_ratio|near_cliff_ratio|near_road_ratio|osm_exposure_types|window_qa_flags|interpretation_boundary|behavior_grain_note|activity_count|event_types_at_marker_m|event_labels_at_marker_m|shelter_context_zone_id|profile_interpretation_boundary,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
